age,workclass,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,education_id,marital_status_id,occupation_id
53, Private, Not-in-family, Black, Female,0,0,40, United-States, <=50K,2,7,10
18, Private, Own-child, White, Male,0,0,20, United-States, <=50K,2,1,3
41, Private, Unmarried, White, Female,0,0,30, United-States, <=50K,1,5,6
27, Private, Wife, White, Female,0,0,40, Dominican-Republic, <=50K,2,2,10
30, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,3,6
41, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,2,3,11
21, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,6,1,1
58, State-gov, Unmarried, Black, Female,0,0,40, Honduras, <=50K,2,4,5
45, State-gov, Not-in-family, White, Female,0,0,40, United-States, <=50K,1,3,13
40, Private, Own-child, White, Male,0,0,40, United-States, <=50K,13,3,8
21, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,1,1
29, Private, Not-in-family, Other, Female,0,1590,40, United-States, <=50K,1,1,4
50, Private, Wife, Black, Female,0,0,40, United-States, <=50K,8,2,5
26, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
23, Private, Other-relative, White, Female,0,0,40, United-States, <=50K,2,5,3
27, Private, Own-child, White, Male,0,0,40, United-States, <=50K,1,1,11
36, Local-gov, Not-in-family, Black, Female,0,0,40, United-States, <=50K,1,1,1
22, Federal-gov, Other-relative, White, Male,0,0,40, United-States, <=50K,2,1,1
37, Federal-gov, Own-child, White, Male,0,0,40, Japan, <=50K,6,1,5
54, Private, Husband, White, Male,0,0,40, United-States, <=50K,1,2,8
36, Private, Unmarried, White, Male,0,0,50, United-States, <=50K,2,3,9
44, Private, Husband, Black, Male,0,0,40, United-States, <=50K,8,2,2
38, Private, Husband, Black, Male,0,0,40, United-States, >50K,6,2,13
49, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,7
18, Private, Own-child, White, Male,0,0,12, United-States, <=50K,3,1,3
26, Private, Not-in-family, White, Male,0,0,48, United-States, <=50K,1,1,6
48, Private, Husband, White, Male,0,0,45,nan, >50K,1,2,1
32, Private, Wife, White, Female,0,0,40, United-States, <=50K,3,2,10
35, State-gov, Own-child, White, Male,0,0,40, United-States, <=50K,2,1,11
40, Private, Not-in-family, White, Female,0,0,45, United-States, <=50K,2,1,1
40, Self-emp-not-inc, Husband, White, Male,3411,0,40, United-States, <=50K,2,2,7
42, State-gov, Husband, Asian-Pac-Islander, Male,0,0,72, India, >50K,11,2,4
30, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,6
19, Private, Own-child, White, Female,0,0,20, United-States, <=50K,6,1,6
36, Private, Husband, White, Male,0,0,60, United-States, >50K,7,2,6
31, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,2,1,6
50, Federal-gov, Husband, White, Male,0,0,60, United-States, <=50K,7,2,2
38, Private, Not-in-family, Black, Male,0,0,40, United-States, <=50K,2,3,7
35, Private, Husband, White, Male,0,0,50, United-States, >50K,6,2,4
45, Private, Husband, White, Male,0,0,40, United-States, >50K,1,2,4
29, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,13,5,6
41, Private, Not-in-family, White, Male,0,0,46, United-States, >50K,6,3,7
33, Private, Not-in-family, White, Female,0,0,50, United-States, >50K,11,1,4
49, Private, Not-in-family, White, Female,0,0,60, United-States, <=50K,6,1,5
28, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,2
49, Local-gov, Husband, Black, Male,15024,0,40, United-States, >50K,1,2,13
27, Private, Own-child, White, Female,0,0,40, United-States, <=50K,2,5,10
47, Self-emp-inc, Husband, White, Male,2885,0,32, United-States, <=50K,2,2,2
42, State-gov, Not-in-family, White, Female,0,0,40, Italy, >50K,10,1,2
30, Private, Not-in-family, White, Male,0,0,60, United-States, <=50K,2,1,2
37, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
37, Private, Wife, White, Female,0,0,35, United-States, <=50K,10,2,4
51, Private, Not-in-family, Black, Female,0,0,38, United-States, <=50K,2,4,6
27, Federal-gov, Husband, White, Male,0,0,40, United-States, <=50K,2,2,5
53, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,2,1,6
45, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,1,7
37, Self-emp-inc, Husband, White, Male,0,0,45, United-States, <=50K,1,2,4
40, Federal-gov, Not-in-family, White, Female,0,0,40,nan, <=50K,1,1,4
54, State-gov, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K,4,2,4
47, Self-emp-inc, Husband, White, Male,0,0,42, United-States, >50K,2,2,2
35, Private, Husband, White, Male,0,0,40, Yugoslavia, >50K,2,2,5
33, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,10
28, Local-gov, Other-relative, Black, Male,0,0,40, Haiti, <=50K,6,1,1
39, State-gov, Wife, White, Female,0,0,55, United-States, >50K,1,2,2
25,nan, Own-child, White, Male,0,1602,40, United-States, <=50K,2,1,12
33, Private, Husband, White, Male,0,0,40, United-States, <=50K,1,2,6
34, Private, Not-in-family, White, Female,0,0,40, Ireland, <=50K,3,1,5
53, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,8
21, Private, Own-child, White, Male,0,0,35, United-States, <=50K,7,1,1
31, State-gov, Husband, White, Male,7298,0,55, United-States, >50K,10,2,2
63, Private, Husband, White, Male,0,0,45, United-States, <=50K,2,2,4
21, Self-emp-not-inc, Own-child, White, Male,0,0,30, United-States, <=50K,6,1,5
59, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,7
50, Private, Unmarried, Black, Female,0,0,40, United-States, <=50K,14,5,4
66,nan, Wife, White, Female,0,0,20, United-States, <=50K,2,2,12
19, Private, Own-child, White, Male,0,0,30, United-States, <=50K,2,1,8
31, Private, Not-in-family, White, Male,0,0,45, United-States, <=50K,1,1,11
23, Private, Wife, White, Female,0,0,40, United-States, <=50K,1,2,4
45, Private, Wife, White, Female,0,0,40, United-States, >50K,8,2,2
35, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,1,2,4
32, Private, Own-child, White, Male,0,0,40, United-States, <=50K,1,1,7
20, Private, Other-relative, White, Female,0,0,60, Mexico, <=50K,9,1,10
38, Private, Other-relative, White, Male,0,0,40, United-States, >50K,2,2,2
49, Private, Wife, Asian-Pac-Islander, Female,0,0,8, Philippines, <=50K,2,2,5
64, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,2,3,10
60, Local-gov, Husband, White, Male,0,0,20, United-States, <=50K,3,2,8
25, Private, Not-in-family, White, Female,0,0,50, United-States, <=50K,1,1,4
21, Private, Not-in-family, White, Male,0,0,35, United-States, <=50K,2,1,7
26, Private, Other-relative, White, Female,0,1602,15, Mexico, <=50K,2,1,15
23, Private, Not-in-family, White, Male,0,0,20, United-States, <=50K,6,1,1
67, Self-emp-inc, Husband, White, Male,0,0,48, United-States, >50K,4,2,6
24, Private, Unmarried, White, Female,0,0,30, United-States, <=50K,2,3,6
46, Private, Own-child, White, Female,0,0,40, Guatemala, <=50K,14,5,10
38, State-gov, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K,10,2,4
20, Private, Other-relative, White, Male,0,0,40, United-States, <=50K,9,1,10
28,nan, Other-relative, White, Female,0,0,40, United-States, <=50K,6,1,12
26, Private, Not-in-family, White, Male,0,0,48, United-States, <=50K,1,1,4
58, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,10
31, State-gov, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,6,1,5
37, State-gov, Not-in-family, Black, Male,0,0,38, United-States, <=50K,7,3,13
53, State-gov, Husband, White, Male,0,0,40,nan, >50K,10,2,4
45, Private, Not-in-family, Black, Female,0,0,35, United-States, <=50K,9,3,10
33, Private, Not-in-family, White, Female,0,0,50, United-States, <=50K,2,1,1
33, State-gov, Husband, Black, Male,0,0,40, United-States, <=50K,4,2,13
35, Private, Not-in-family, White, Male,0,0,25, United-States, <=50K,2,3,3
60, Self-emp-not-inc, Husband, Black, Male,0,0,40, United-States, <=50K,2,2,2
21, Private, Own-child, White, Female,0,0,20, United-States, <=50K,6,1,6
38, Private, Husband, Black, Male,0,0,45, United-States, <=50K,13,2,7
40, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,8,3,7
40, Private, Wife, White, Female,0,0,40, United-States, >50K,6,2,6
44, Self-emp-not-inc, Husband, White, Male,0,0,70, United-States, >50K,11,2,4
27, Private, Husband, White, Male,0,0,60, United-States, <=50K,6,2,2
34, Self-emp-not-inc, Husband, White, Male,0,0,55, United-States, >50K,6,2,7
20,nan, Own-child, White, Male,0,0,25, United-States, <=50K,6,1,12
49, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,6,2,13
37, Private, Husband, White, Male,0,0,50, United-States, >50K,6,2,7
52, Private, Husband, White, Male,0,0,30, United-States, >50K,13,2,8
46, Private, Husband, Black, Male,0,0,40, United-States, <=50K,6,2,10
20, Private, Not-in-family, Asian-Pac-Islander, Female,0,0,40,nan, <=50K,6,1,10
43, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
46, Local-gov, Not-in-family, White, Female,99999,0,40, United-States, >50K,1,3,1
25, State-gov, Wife, White, Female,0,0,15, United-States, <=50K,6,2,5
48, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,3,1
36, Local-gov, Unmarried, White, Male,0,0,55, United-States, <=50K,6,3,13
37, Private, Not-in-family, White, Male,14344,0,40, United-States, >50K,2,3,7
18,nan, Own-child, White, Male,0,0,60, United-States, <=50K,6,1,12
42, Private, Husband, White, Male,0,0,50, United-States, >50K,4,2,4
60, Private, Husband, White, Male,0,0,24, United-States, <=50K,7,2,1
37, Self-emp-inc, Husband, White, Male,0,0,55, United-States, >50K,6,2,8
44, Local-gov, Not-in-family, Black, Male,0,0,40, United-States, <=50K,7,3,11
32, Private, Husband, White, Male,0,0,40, United-States, <=50K,13,2,7
29, Private, Own-child, White, Female,0,0,40, Portugal, <=50K,1,1,1
42, Local-gov, Husband, White, Male,0,0,35, United-States, >50K,4,2,4
17, Private, Own-child, White, Male,0,0,12, United-States, <=50K,3,1,3
41, Private, Wife, White, Female,0,0,10, United-States, <=50K,16,2,5
34, Private, Wife, White, Female,0,1887,40, United-States, >50K,6,2,2
56, Private, Unmarried, White, Female,0,0,32, United-States, <=50K,13,5,5
28, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,1
28, Self-emp-not-inc, Own-child, White, Male,0,0,40, United-States, <=50K,3,1,6
19, Private, Unmarried, White, Male,0,0,25, Guatemala, <=50K,9,1,8
49, Federal-gov, Husband, White, Male,0,0,40, United-States, >50K,6,2,11
36, Self-emp-not-inc, Wife, White, Female,0,0,50, United-States, <=50K,6,2,5
25, Private, Husband, White, Male,0,0,35, United-States, <=50K,6,2,8
42, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,3,4
47, Self-emp-not-inc, Husband, White, Male,0,1977,50, United-States, >50K,11,2,4
26, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,13
35, Private, Husband, White, Male,0,0,58, United-States, <=50K,6,2,2
37, Private, Husband, White, Male,0,0,45, United-States, <=50K,2,2,7
39, Local-gov, Own-child, Amer-Indian-Eskimo, Male,4650,0,48, United-States, <=50K,2,1,13
42, Private, Husband, White, Male,0,0,35, United-States, >50K,2,2,2
41, Private, Not-in-family, White, Female,0,0,36, United-States, >50K,6,3,5
23, Private, Own-child, White, Female,0,0,24, United-States, <=50K,6,3,5
31, Federal-gov, Husband, White, Male,0,0,40, United-States, <=50K,2,2,11
36, Local-gov, Husband, White, Male,0,0,57, United-States, >50K,6,2,13
20, Private, Unmarried, White, Female,0,0,25, United-States, <=50K,6,1,4
36, Private, Unmarried, White, Male,0,0,45, United-States, <=50K,6,1,10
50, Private, Husband, White, Male,0,0,50, United-States, >50K,2,2,10
37, Private, Own-child, White, Male,0,0,40, United-States, <=50K,2,1,10
25, Private, Own-child, White, Male,27828,0,50, United-States, >50K,1,1,9
39, Private, Unmarried, White, Female,0,0,60, United-States, <=50K,6,3,5
32, Private, Wife, White, Female,0,0,40, United-States, <=50K,2,2,9
59, Private, Not-in-family, White, Female,0,0,35, United-States, <=50K,6,7,1
29, Private, Husband, White, Male,3411,0,45, United-States, <=50K,1,2,7
50, Private, Husband, Black, Male,0,0,40, United-States, <=50K,2,2,8
42, Private, Husband, White, Male,0,0,37, United-States, <=50K,8,2,6
32, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,6,3,4
48, Private, Husband, White, Male,0,1902,40, United-States, >50K,7,2,6
20, Private, Husband, White, Male,3781,0,35, United-States, <=50K,2,2,7
50, Self-emp-not-inc, Not-in-family, White, Male,0,0,45, United-States, <=50K,13,3,7
18, Private, Not-in-family, White, Male,0,0,30, United-States, <=50K,6,1,7
60, Private, Not-in-family, White, Male,0,0,50, United-States, <=50K,4,1,4
60, Private, Husband, White, Male,0,0,40,nan, <=50K,6,2,4
42, Local-gov, Not-in-family, White, Male,0,0,22, United-States, <=50K,4,1,4
49, Private, Unmarried, White, Female,0,0,35, United-States, <=50K,2,3,5
35, Self-emp-inc, Wife, White, Female,0,0,40, United-States, <=50K,6,2,6
30, Self-emp-not-inc, Husband, White, Male,0,0,60, Iran, <=50K,7,2,6
59, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,2
24, Self-emp-inc, Not-in-family, Black, Male,13550,0,50, United-States, >50K,2,1,5
55, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,7,3,1
19, Private, Own-child, White, Female,0,0,20, United-States, <=50K,2,1,1
39, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
48, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,6,3,2
44, Private, Husband, White, Male,7688,0,40, United-States, >50K,1,2,4
21, Private, Own-child, White, Male,0,0,30, United-States, <=50K,6,1,3
23, Private, Own-child, Black, Male,0,0,40, United-States, <=50K,1,1,11
22, Private, Own-child, White, Male,0,0,30, United-States, <=50K,6,1,5
55, Self-emp-not-inc, Husband, White, Male,0,0,55, United-States, >50K,4,2,4
19, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,1,6
23, Private, Not-in-family, White, Male,0,0,25, United-States, <=50K,6,1,3
46, Private, Husband, White, Male,15024,0,44, United-States, >50K,2,2,8
23, Private, Not-in-family, White, Female,0,0,23, United-States, <=50K,1,1,1
47, Self-emp-inc, Husband, White, Male,15024,0,50, United-States, >50K,4,2,2
23, Private, Own-child, White, Female,0,0,15, United-States, <=50K,6,1,6
42, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,5
22, State-gov, Own-child, White, Female,0,0,10, United-States, <=50K,1,1,1
18, Private, Own-child, White, Male,0,0,20, United-States, <=50K,2,1,1
37, Private, Husband, White, Male,0,1977,50, United-States, >50K,1,2,2
34, Private, Husband, White, Male,0,0,50, United-States, <=50K,5,2,7
30, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,7,5,5
62, Self-emp-not-inc, Unmarried, White, Female,0,0,50, United-States, <=50K,6,7,9
51, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,3
34, Private, Husband, Black, Male,0,0,30, United-States, <=50K,2,2,5
28, Self-emp-not-inc, Own-child, White, Male,0,0,40, United-States, <=50K,4,1,4
56, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,13,1,3
46, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,2,3,11
46, Private, Husband, White, Male,0,1887,45, United-States, >50K,6,2,11
23, Local-gov, Own-child, White, Female,0,0,40, Guatemala, <=50K,6,4,1
33, Private, Wife, Black, Female,0,0,30, United-States, <=50K,1,2,1
27, Private, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,2,1,5
21, Private, Own-child, Black, Female,0,0,20, United-States, <=50K,6,1,1
18,nan, Own-child, White, Male,0,0,60, United-States, <=50K,2,1,12
36, Private, Husband, White, Male,7298,0,40, Mexico, >50K,12,2,10
37, Local-gov, Not-in-family, White, Female,0,0,36, United-States, <=50K,1,3,4
39, Local-gov, Husband, White, Male,0,0,40, United-States, <=50K,3,2,5
36, Private, Husband, White, Male,7298,0,60, United-States, >50K,2,2,8
24, Private, Not-in-family, White, Male,2354,0,40, United-States, <=50K,7,1,7
26, Private, Own-child, Black, Female,0,0,40, United-States, <=50K,7,1,2
37, Private, Not-in-family, White, Female,0,0,60, United-States, <=50K,2,3,6
34, Private, Husband, White, Male,0,0,50, United-States, <=50K,2,2,7
33, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,2,3,2
33, Self-emp-not-inc, Husband, White, Male,0,0,30, United-States, <=50K,2,2,13
20, Private, Own-child, White, Female,0,0,8, Mexico, <=50K,2,1,6
26, Private, Unmarried, White, Female,0,0,38, United-States, <=50K,6,3,1
47, Private, Wife, White, Female,0,0,20, United-States, >50K,2,2,1
17, Private, Own-child, White, Female,0,0,20, United-States, <=50K,3,1,6
53, Private, Husband, White, Male,0,1485,40, United-States, <=50K,8,2,2
31, Private, Own-child, White, Female,0,0,35, United-States, <=50K,6,3,6
34, Private, Husband, White, Male,0,0,40, United-States, <=50K,3,2,10
23, Private, Husband, White, Male,0,0,40, Mexico, <=50K,12,2,5
39, Private, Husband, White, Male,0,0,45, United-States, >50K,1,2,7
22,nan, Own-child, White, Female,0,0,40, United-States, <=50K,2,1,12
21, Private, Own-child, White, Female,0,0,20, United-States, <=50K,6,1,1
40, Private, Unmarried, Black, Female,0,0,35, United-States, <=50K,2,1,1
54, Local-gov, Husband, White, Male,7298,0,40, United-States, >50K,4,2,1
32, Federal-gov, Husband, Asian-Pac-Islander, Male,0,2002,40, Iran, <=50K,1,2,4
29, Local-gov, Wife, White, Female,2635,0,40, United-States, <=50K,2,2,5
68,nan, Unmarried, Black, Female,0,0,40, United-States, <=50K,6,1,12
27, Local-gov, Husband, White, Male,0,0,45, United-States, >50K,1,2,13
54, Private, Not-in-family, White, Male,0,0,40, United-States, >50K,6,1,2
23, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,2,3,15
38, Private, Husband, White, Male,0,0,48, United-States, >50K,4,2,2
54, Private, Wife, White, Female,0,0,35, United-States, <=50K,2,2,5
21, Private, Own-child, Asian-Pac-Islander, Male,0,1974,40, United-States, <=50K,6,1,4
40, Private, Not-in-family, White, Male,0,0,42, United-States, <=50K,8,1,4
19, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,13,1,5
21,nan, Other-relative, White, Male,0,0,60, United-States, <=50K,2,1,12
35, Private, Wife, Black, Female,0,0,40, United-States, <=50K,1,2,1
39, Private, Own-child, White, Female,2174,0,45, United-States, <=50K,6,1,1
38, Private, Unmarried, White, Male,0,1408,40,nan, <=50K,2,1,5
41, Private, Husband, White, Male,0,0,40, United-States, >50K,16,2,3
26, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,1,1
35, Private, Not-in-family, White, Female,0,0,45, United-States, <=50K,2,3,5
